"TIME","GEO","SEX","AGE","N_CHILD","AGECHILD","ISCED11","Value"
"2016","Luxembourg","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.3"
"2016","Luxembourg","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","86.4"
"2016","Luxembourg","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","86.5"
"2016","Luxembourg","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","75.2"
"2016","Luxembourg","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","87.7"
"2016","Luxembourg","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","95.3"
"2016","Luxembourg","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","76.2"
"2016","Luxembourg","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","61.2"
"2016","Luxembourg","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","78.4"
"2016","Luxembourg","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","94.2"
"2016","Hungary","Males","18 years or over","Total","Total","All ISCED 2011 levels ","63.7"
"2016","Hungary","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","37.7"
"2016","Hungary","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.6"
"2016","Hungary","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","75.7"
"2016","Hungary","Males","18 years or over","No children","Total","All ISCED 2011 levels ","56.3"
"2016","Hungary","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","29.5"
"2016","Hungary","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","61.9"
"2016","Hungary","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","67.0"
"2016","Hungary","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","79.6"
"2016","Hungary","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","56.7"
"2016","Hungary","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","82.5"
"2016","Hungary","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","93.3"
"2016","Hungary","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","85.9"
"2016","Hungary","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","57.7"
"2016","Hungary","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","89.0"
"2016","Hungary","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","97.9"
"2016","Hungary","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","78.3"
"2016","Hungary","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","59.8"
"2016","Hungary","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.5"
"2016","Hungary","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","95.3"
"2016","Malta","Males","18 years or over","Total","Total","All ISCED 2011 levels ","67.3"
"2016","Malta","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","57.4"
"2016","Malta","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","75.3"
"2016","Malta","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","83.6"
"2016","Malta","Males","18 years or over","No children","Total","All ISCED 2011 levels ","58.2"
"2016","Malta","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","46.1"
"2016","Malta","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","70.1"
"2016","Malta","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","77.3"
"2016","Malta","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","85.7"
"2016","Malta","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","84.3"
"2016","Malta","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","81.6"
"2016","Malta","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","98.5"
"2016","Malta","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","92.2"
"2016","Malta","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","91.7"
"2016","Malta","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","90.6"
"2016","Malta","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","95.8"
"2016","Malta","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","88.5"
"2016","Malta","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","86.6"
"2016","Malta","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.4"
"2016","Malta","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","98.5"
"2016","Netherlands","Males","18 years or over","Total","Total","All ISCED 2011 levels ","66.8"
"2016","Netherlands","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","51.3"
"2016","Netherlands","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.5"
"2016","Netherlands","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","77.3"
"2016","Netherlands","Males","18 years or over","No children","Total","All ISCED 2011 levels ","58.2"
"2016","Netherlands","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","43.5"
"2016","Netherlands","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","60.1"
"2016","Netherlands","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","68.9"
"2016","Netherlands","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","85.5"
"2016","Netherlands","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","74.2"
"2016","Netherlands","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","86.6"
"2016","Netherlands","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","93.5"
"2016","Netherlands","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","92.0"
"2016","Netherlands","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","81.9"
"2016","Netherlands","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","92.5"
"2016","Netherlands","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","96.8"
"2016","Netherlands","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","91.4"
"2016","Netherlands","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","78.6"
"2016","Netherlands","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","91.9"
"2016","Netherlands","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","96.8"
"2016","Austria","Males","18 years or over","Total","Total","All ISCED 2011 levels ","64.2"
"2016","Austria","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","45.3"
"2016","Austria","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","64.2"
"2016","Austria","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","73.4"
"2016","Austria","Males","18 years or over","No children","Total","All ISCED 2011 levels ","56.5"
"2016","Austria","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","37.1"
"2016","Austria","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","56.6"
"2016","Austria","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","65.8"
"2016","Austria","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","83.1"
"2016","Austria","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","63.2"
"2016","Austria","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","84.3"
"2016","Austria","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","90.4"
"2016","Austria","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","87.6"
"2016","Austria","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","66.7"
"2016","Austria","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","88.9"
