"TIME","GEO","SEX","AGE","N_CHILD","AGECHILD","ISCED11","Value"
"2017","Belgium","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","48.9"
"2017","Belgium","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","85.3"
"2017","Bulgaria","Females","18 years or over","Total","Total","All ISCED 2011 levels ","48.4"
"2017","Bulgaria","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","17.3"
"2017","Bulgaria","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","51.3"
"2017","Bulgaria","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","71.2"
"2017","Bulgaria","Females","18 years or over","No children","Total","All ISCED 2011 levels ","43.0"
"2017","Bulgaria","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","13.1"
"2017","Bulgaria","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.5"
"2017","Bulgaria","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","66.7"
"2017","Bulgaria","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","63.7"
"2017","Bulgaria","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","29.1"
"2017","Bulgaria","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.3"
"2017","Bulgaria","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","79.5"
"2017","Bulgaria","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","62.3"
"2017","Bulgaria","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","30.5"
"2017","Bulgaria","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","66.5"
"2017","Bulgaria","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","81.7"
"2017","Bulgaria","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","32.6"
"2017","Bulgaria","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","18.4"
"2017","Bulgaria","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"2017","Bulgaria","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)",":"
"2017","Czechia","Females","18 years or over","Total","Total","All ISCED 2011 levels ","52.3"
"2017","Czechia","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","18.6"
"2017","Czechia","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.0"
"2017","Czechia","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","71.2"
"2017","Czechia","Females","18 years or over","No children","Total","All ISCED 2011 levels ","46.6"
"2017","Czechia","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","15.1"
"2017","Czechia","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.4"
"2017","Czechia","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","73.8"
"2017","Czechia","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","63.9"
"2017","Czechia","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","35.1"
"2017","Czechia","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","68.8"
"2017","Czechia","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","62.4"
"2017","Czechia","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","69.6"
"2017","Czechia","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","32.0"
"2017","Czechia","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","72.7"
"2017","Czechia","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","72.3"
"2017","Czechia","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","50.4"
"2017","Czechia","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","20.3"
"2017","Czechia","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.1"
"2017","Czechia","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","68.3"
"2017","Denmark","Females","18 years or over","Total","Total","All ISCED 2011 levels ","63.7"
"2017","Denmark","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","35.5"
"2017","Denmark","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.5"
"2017","Denmark","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","73.4"
"2017","Denmark","Females","18 years or over","No children","Total","All ISCED 2011 levels ","54.3"
"2017","Denmark","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","32.0"
"2017","Denmark","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.4"
"2017","Denmark","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","66.2"
"2017","Denmark","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","77.2"
"2017","Denmark","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","49.5"
"2017","Denmark","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","79.6"
"2017","Denmark","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","80.5"
"2017","Denmark","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","84.0"
"2017","Denmark","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","58.6"
"2017","Denmark","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","81.3"
"2017","Denmark","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","89.0"
"2017","Denmark","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","79.9"
"2017","Denmark","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","53.8"
"2017","Denmark","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","70.6"
"2017","Denmark","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","90.4"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","Total","Total","All ISCED 2011 levels ","56.0"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","30.9"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.4"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","72.6"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","No children","Total","All ISCED 2011 levels ","50.8"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","27.2"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.7"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","68.8"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","74.6"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","49.8"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","79.5"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","82.6"
"2017","Germany (until 1990 former territory of the FRG)","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","72.5"
