"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,3.6,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,6.9,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,9.9,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,14,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,1.7,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,2.8,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,2.6,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,5.2,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,7.7,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,10.7,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,6.5,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,13.5,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,13.1,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,9.6,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,8.2,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,11.4,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,8.7,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,13.8,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,11,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,10.6,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,8.3,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,12.6,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,8.6,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,5.7,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,14.4,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,18.5,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,7.1,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,11.4,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,11.3,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,7.5,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,13.9,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,18.7,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,1.3,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,9,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,6.8,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,5.4,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,6.6,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,6,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,1.8,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,6.8,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,5.4,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,3.4,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,4.8,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,4.6,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,4,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,3,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,3.7,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,3.5,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,4.4,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,1.8,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,2.3,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,3.7,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,3.5,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,3.5,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,4,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,3.3,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,2.9,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,5.1,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,7.5,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,7.9,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,1,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,0.4,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,0.5,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,0.6,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,1.5,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,3.4,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,8.4,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,10.1,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,5.2,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,3.3,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,5.7,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,4.2,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,5,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,3.8,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,2.8,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,2,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,2.8,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,2.8,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","1990","1990","PC","Percentage","0","Units",,,3.8,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","1995","1995","PC","Percentage","0","Units",,,3.6,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,2.4,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,3.3,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,8,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,3.9,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1990","1990","PC","Percentage","0","Units",,,2.8,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","1995","1995","PC","Percentage","0","Units",,,3.6,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,2.5,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,3.3,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,6.2,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,3.6,,
"BRA","Brazil","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,3.2,,
"BRA","Brazil","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,3.3,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,8,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,5.5,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,4.5,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,3.2,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,4.3,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,3.9,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,4,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,2.8,,
"CHN","China (People's Republic of)","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2000","2000","PC","Percentage","0","Units",,,0.6,,
"CHN","China (People's Republic of)","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,1.4,,
"CHN","China (People's Republic of)","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2000","2000","PC","Percentage","0","Units",,,0.2,,
"CHN","China (People's Republic of)","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,0.9,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2005","2005","PC","Percentage","0","Units",,,6.3,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2010","2010","PC","Percentage","0","Units",,,7.1,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","MEN","Men","5564","55-64","2015","2015","PC","Percentage","0","Units",,,5.6,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2005","2005","PC","Percentage","0","Units",,,5.8,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2010","2010","PC","Percentage","0","Units",,,6.7,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","5564","55-64","2015","2015","PC","Percentage","0","Units",,,5.2,,
