"time","_geo","geo","value","unit","_unit","sex","_sex","reason","_reason","_flag"
2011,"EA19","Euro area (19 countries)",40.8,"Percentage","PC","Men","M","Schedule","SKD","b"
2016,"EA19","Euro area (19 countries)",46.2,"Percentage","PC","Men","M","Schedule","SKD",
2007,"EE","Estonia",44.3,"Percentage","PC","Men","M","Schedule","SKD",
2011,"EE","Estonia",42,"Percentage","PC","Men","M","Schedule","SKD",
2007,"EL","Greece",60.2,"Percentage","PC","Men","M","Schedule","SKD",
2011,"EL","Greece",36,"Percentage","PC","Men","M","Schedule","SKD",
2016,"EL","Greece",42.7,"Percentage","PC","Men","M","Schedule","SKD",
2007,"ES","Spain",42.1,"Percentage","PC","Men","M","Schedule","SKD",
2011,"ES","Spain",34.6,"Percentage","PC","Men","M","Schedule","SKD",
2016,"ES","Spain",50.5,"Percentage","PC","Men","M","Schedule","SKD",
2007,"EU27_2020","European Union - 27 countries (from 2020)",49.4,"Percentage","PC","Men","M","Schedule","SKD",
2011,"EU27_2020","European Union - 27 countries (from 2020)",39.5,"Percentage","PC","Men","M","Schedule","SKD","b"
2016,"EU27_2020","European Union - 27 countries (from 2020)",43.9,"Percentage","PC","Men","M","Schedule","SKD",
2007,"EU28","European Union - 28 countries (1993-2020)",52.3,"Percentage","PC","Men","M","Schedule","SKD",
2011,"EU28","European Union - 28 countries (1993-2020)",39.5,"Percentage","PC","Men","M","Schedule","SKD","b"
2016,"EU28","European Union - 28 countries (1993-2020)",48,"Percentage","PC","Men","M","Schedule","SKD",
2007,"FI","Finland",57.5,"Percentage","PC","Men","M","Schedule","SKD",
2011,"FI","Finland",44.4,"Percentage","PC","Men","M","Schedule","SKD",
2016,"FI","Finland",42.7,"Percentage","PC","Men","M","Schedule","SKD",
2011,"FR","France",36.1,"Percentage","PC","Men","M","Schedule","SKD","b"
2016,"FR","France",34.9,"Percentage","PC","Men","M","Schedule","SKD",
2007,"HR","Croatia",43.5,"Percentage","PC","Men","M","Schedule","SKD",
2016,"HR","Croatia",49.4,"Percentage","PC","Men","M","Schedule","SKD",
2007,"HU","Hungary",49.3,"Percentage","PC","Men","M","Schedule","SKD",
2011,"HU","Hungary",35.8,"Percentage","PC","Men","M","Schedule","SKD","b"
2016,"HU","Hungary",51.6,"Percentage","PC","Men","M","Schedule","SKD",
2016,"IE","Ireland",36.3,"Percentage","PC","Men","M","Schedule","SKD","b"
2007,"IT","Italy",56.6,"Percentage","PC","Men","M","Schedule","SKD",
2011,"IT","Italy",45.2,"Percentage","PC","Men","M","Schedule","SKD",
2016,"IT","Italy",54.4,"Percentage","PC","Men","M","Schedule","SKD",
2007,"LT","Lithuania",63.7,"Percentage","PC","Men","M","Schedule","SKD",
2011,"LT","Lithuania",47.5,"Percentage","PC","Men","M","Schedule","SKD",
2016,"LT","Lithuania",55.3,"Percentage","PC","Men","M","Schedule","SKD","u"
2011,"LU","Luxembourg",40.2,"Percentage","PC","Men","M","Schedule","SKD",
2016,"LU","Luxembourg",42,"Percentage","PC","Men","M","Schedule","SKD","b"
2007,"LV","Latvia",51.3,"Percentage","PC","Men","M","Schedule","SKD",
2011,"LV","Latvia",48.3,"Percentage","PC","Men","M","Schedule","SKD",
2016,"LV","Latvia",47.8,"Percentage","PC","Men","M","Schedule","SKD",
2016,"MK","North Macedonia",37,"Percentage","PC","Men","M","Schedule","SKD",
2011,"MT","Malta",52.2,"Percentage","PC","Men","M","Schedule","SKD",
2016,"MT","Malta",72,"Percentage","PC","Men","M","Schedule","SKD",
2007,"NL","Netherlands",31.7,"Percentage","PC","Men","M","Schedule","SKD",
2011,"NL","Netherlands",41.1,"Percentage","PC","Men","M","Schedule","SKD",
2007,"NO","Norway",45.8,"Percentage","PC","Men","M","Schedule","SKD",
2007,"PL","Poland",45.5,"Percentage","PC","Men","M","Schedule","SKD",
2011,"PL","Poland",34,"Percentage","PC","Men","M","Schedule","SKD",
2016,"PL","Poland",34.9,"Percentage","PC","Men","M","Schedule","SKD",
2007,"PT","Portugal",33,"Percentage","PC","Men","M","Schedule","SKD",
2011,"PT","Portugal",6.2,"Percentage","PC","Men","M","Schedule","SKD","u"
2016,"PT","Portugal",60.6,"Percentage","PC","Men","M","Schedule","SKD",
2007,"RO","Romania",44.1,"Percentage","PC","Men","M","Schedule","SKD",
2011,"RO","Romania",37.1,"Percentage","PC","Men","M","Schedule","SKD",
2016,"RO","Romania",38.4,"Percentage","PC","Men","M","Schedule","SKD",
2011,"RS","Serbia",23.1,"Percentage","PC","Men","M","Schedule","SKD",
2016,"RS","Serbia",42.8,"Percentage","PC","Men","M","Schedule","SKD",
2007,"SE","Sweden",50.3,"Percentage","PC","Men","M","Schedule","SKD",
2011,"SE","Sweden",36.5,"Percentage","PC","Men","M","Schedule","SKD",
2016,"SE","Sweden",34.5,"Percentage","PC","Men","M","Schedule","SKD","b"
2007,"SI","Slovenia",58.7,"Percentage","PC","Men","M","Schedule","SKD",
2016,"SI","Slovenia",38.5,"Percentage","PC","Men","M","Schedule","SKD",
2016,"SK","Slovakia",52.8,"Percentage","PC","Men","M","Schedule","SKD",
2007,"TR","Turkey",42.9,"Percentage","PC","Men","M","Schedule","SKD",
2011,"TR","Turkey",22.5,"Percentage","PC","Men","M","Schedule","SKD",
2016,"TR","Turkey",21.6,"Percentage","PC","Men","M","Schedule","SKD",
2007,"UK","United Kingdom",57.4,"Percentage","PC","Men","M","Schedule","SKD",
2016,"UK","United Kingdom",64.8,"Percentage","PC","Men","M","Schedule","SKD","b"
2016,"AL","Albania",62.1,"Percentage","PC","Total","T","Costs","COST",
2007,"AT","Austria",28.9,"Percentage","PC","Total","T","Costs","COST",
2011,"AT","Austria",28.3,"Percentage","PC","Total","T","Costs","COST",
2016,"AT","Austria",32.7,"Percentage","PC","Total","T","Costs","COST",
2016,"BA","Bosnia and Herzegovina",55.9,"Percentage","PC","Total","T","Costs","COST",
2011,"BE","Belgium",13.3,"Percentage","PC","Total","T","Costs","COST",
2016,"BE","Belgium",18.9,"Percentage","PC","Total","T","Costs","COST",
2007,"BG","Bulgaria",50.7,"Percentage","PC","Total","T","Costs","COST",
2011,"BG","Bulgaria",51.3,"Percentage","PC","Total","T","Costs","COST",
2016,"BG","Bulgaria",40.9,"Percentage","PC","Total","T","Costs","COST",
2007,"CH","Switzerland",33.4,"Percentage","PC","Total","T","Costs","COST",
2011,"CH","Switzerland",40.2,"Percentage","PC","Total","T","Costs","COST",
2016,"CH","Switzerland",41.5,"Percentage","PC","Total","T","Costs","COST",
2007,"CY","Cyprus",16.3,"Percentage","PC","Total","T","Costs","COST",
2011,"CY","Cyprus",26.3,"Percentage","PC","Total","T","Costs","COST",
2016,"CY","Cyprus",36.9,"Percentage","PC","Total","T","Costs","COST",
2007,"CZ","Czech Republic",18.1,"Percentage","PC","Total","T","Costs","COST",
2011,"CZ","Czech Republic",25.2,"Percentage","PC","Total","T","Costs","COST",
2016,"CZ","Czech Republic",21.7,"Percentage","PC","Total","T","Costs","COST",
2007,"DE","Germany",37.4,"Percentage","PC","Total","T","Costs","COST",
2011,"DE","Germany",33.2,"Percentage","PC","Total","T","Costs","COST",
2016,"DE","Germany",32.9,"Percentage","PC","Total","T","Costs","COST",
2011,"DK","Denmark",24.7,"Percentage","PC","Total","T","Costs","COST",
2016,"DK","Denmark",19.6,"Percentage","PC","Total","T","Costs","COST",
2007,"EA19","Euro area (19 countries)",26,"Percentage","PC","Total","T","Costs","COST",
2011,"EA19","Euro area (19 countries)",31.7,"Percentage","PC","Total","T","Costs","COST","b"
2016,"EA19","Euro area (19 countries)",33.6,"Percentage","PC","Total","T","Costs","COST",
2007,"EE","Estonia",43.5,"Percentage","PC","Total","T","Costs","COST",
2011,"EE","Estonia",39.2,"Percentage","PC","Total","T","Costs","COST",
2007,"EL","Greece",30.5,"Percentage","PC","Total","T","Costs","COST",
2011,"EL","Greece",40.3,"Percentage","PC","Total","T","Costs","COST",
2016,"EL","Greece",46.9,"Percentage","PC","Total","T","Costs","COST",
2007,"ES","Spain",12.5,"Percentage","PC","Total","T","Costs","COST",
2011,"ES","Spain",16.5,"Percentage","PC","Total","T","Costs","COST",
2016,"ES","Spain",43.3,"Percentage","PC","Total","T","Costs","COST",
2007,"EU27_2020","European Union - 27 countries (from 2020)",31.6,"Percentage","PC","Total","T","Costs","COST",
2011,"EU27_2020","European Union - 27 countries (from 2020)",32.5,"Percentage","PC","Total","T","Costs","COST","b"
2016,"EU27_2020","European Union - 27 countries (from 2020)",32.2,"Percentage","PC","Total","T","Costs","COST",
2007,"EU28","European Union - 28 countries (1993-2020)",32.5,"Percentage","PC","Total","T","Costs","COST",
2011,"EU28","European Union - 28 countries (1993-2020)",32.5,"Percentage","PC","Total","T","Costs","COST","b"
2016,"EU28","European Union - 28 countries (1993-2020)",35.5,"Percentage","PC","Total","T","Costs","COST",
2007,"FI","Finland",26.1,"Percentage","PC","Total","T","Costs","COST",
2011,"FI","Finland",21.2,"Percentage","PC","Total","T","Costs","COST",
2016,"FI","Finland",25.4,"Percentage","PC","Total","T","Costs","COST",
2011,"FR","France",29.5,"Percentage","PC","Total","T","Costs","COST","b"
2016,"FR","France",26.2,"Percentage","PC","Total","T","Costs","COST",
2007,"HR","Croatia",46.2,"Percentage","PC","Total","T","Costs","COST",
2016,"HR","Croatia",46.2,"Percentage","PC","Total","T","Costs","COST",
2007,"HU","Hungary",41.3,"Percentage","PC","Total","T","Costs","COST",
2011,"HU","Hungary",54.5,"Percentage","PC","Total","T","Costs","COST","b"
2016,"HU","Hungary",42.4,"Percentage","PC","Total","T","Costs","COST",
2016,"IE","Ireland",28.2,"Percentage","PC","Total","T","Costs","COST","b"
2007,"IT","Italy",28.9,"Percentage","PC","Total","T","Costs","COST",
2011,"IT","Italy",42,"Percentage","PC","Total","T","Costs","COST",
2016,"IT","Italy",37.1,"Percentage","PC","Total","T","Costs","COST",
2007,"LT","Lithuania",42.3,"Percentage","PC","Total","T","Costs","COST",
2011,"LT","Lithuania",55.8,"Percentage","PC","Total","T","Costs","COST",
2016,"LT","Lithuania",42.8,"Percentage","PC","Total","T","Costs","COST",
2011,"LU","Luxembourg",21.6,"Percentage","PC","Total","T","Costs","COST",
2016,"LU","Luxembourg",25.8,"Percentage","PC","Total","T","Costs","COST","b"
2007,"LV","Latvia",46.2,"Percentage","PC","Total","T","Costs","COST",
2011,"LV","Latvia",54.6,"Percentage","PC","Total","T","Costs","COST",
2016,"LV","Latvia",54.5,"Percentage","PC","Total","T","Costs","COST",
2016,"MK","North Macedonia",71.8,"Percentage","PC","Total","T","Costs","COST",
2011,"MT","Malta",19.1,"Percentage","PC","Total","T","Costs","COST",
2016,"MT","Malta",20.5,"Percentage","PC","Total","T","Costs","COST",
2007,"NL","Netherlands",27.1,"Percentage","PC","Total","T","Costs","COST",
2011,"NL","Netherlands",42.9,"Percentage","PC","Total","T","Costs","COST",
2007,"NO","Norway",13.7,"Percentage","PC","Total","T","Costs","COST",
2007,"PL","Poland",52.3,"Percentage","PC","Total","T","Costs","COST",
2011,"PL","Poland",38.1,"Percentage","PC","Total","T","Costs","COST",
2016,"PL","Poland",21.4,"Percentage","PC","Total","T","Costs","COST",
2007,"PT","Portugal",29.8,"Percentage","PC","Total","T","Costs","COST",
2011,"PT","Portugal",19.4,"Percentage","PC","Total","T","Costs","COST",
2016,"PT","Portugal",38.9,"Percentage","PC","Total","T","Costs","COST",
2007,"RO","Romania",61.4,"Percentage","PC","Total","T","Costs","COST",
2011,"RO","Romania",55.4,"Percentage","PC","Total","T","Costs","COST",
2016,"RO","Romania",42.2,"Percentage","PC","Total","T","Costs","COST",
2011,"RS","Serbia",47.6,"Percentage","PC","Total","T","Costs","COST",
2016,"RS","Serbia",56.4,"Percentage","PC","Total","T","Costs","COST",
2007,"SE","Sweden",23.6,"Percentage","PC","Total","T","Costs","COST",
2011,"SE","Sweden",23.2,"Percentage","PC","Total","T","Costs","COST",
2016,"SE","Sweden",20.9,"Percentage","PC","Total","T","Costs","COST","b"
2007,"SI","Slovenia",43.7,"Percentage","PC","Total","T","Costs","COST",
2016,"SI","Slovenia",37.8,"Percentage","PC","Total","T","Costs","COST",
2016,"SK","Slovakia",33.2,"Percentage","PC","Total","T","Costs","COST",
2007,"TR","Turkey",41.3,"Percentage","PC","Total","T","Costs","COST",
2011,"TR","Turkey",17.4,"Percentage","PC","Total","T","Costs","COST",
2016,"TR","Turkey",21.9,"Percentage","PC","Total","T","Costs","COST",
2007,"UK","United Kingdom",34.3,"Percentage","PC","Total","T","Costs","COST",
2016,"UK","United Kingdom",50.7,"Percentage","PC","Total","T","Costs","COST","b"
2016,"AL","Albania",28.1,"Percentage","PC","Total","T","Distance","DST",
2007,"AT","Austria",21.8,"Percentage","PC","Total","T","Distance","DST",
2011,"AT","Austria",27.2,"Percentage","PC","Total","T","Distance","DST",
2016,"AT","Austria",19.9,"Percentage","PC","Total","T","Distance","DST",
2016,"BA","Bosnia and Herzegovina",30.8,"Percentage","PC","Total","T","Distance","DST",
2011,"BE","Belgium",10.2,"Percentage","PC","Total","T","Distance","DST",
2016,"BE","Belgium",11.8,"Percentage","PC","Total","T","Distance","DST",
2007,"BG","Bulgaria",31,"Percentage","PC","Total","T","Distance","DST",
2011,"BG","Bulgaria",23.1,"Percentage","PC","Total","T","Distance","DST",
2016,"BG","Bulgaria",21,"Percentage","PC","Total","T","Distance","DST",
2011,"CH","Switzerland",19.6,"Percentage","PC","Total","T","Distance","DST",
2016,"CH","Switzerland",17.7,"Percentage","PC","Total","T","Distance","DST",
2007,"CY","Cyprus",13.9,"Percentage","PC","Total","T","Distance","DST",
2011,"CY","Cyprus",8.5,"Percentage","PC","Total","T","Distance","DST",
2016,"CY","Cyprus",15.2,"Percentage","PC","Total","T","Distance","DST",
2007,"CZ","Czech Republic",15.2,"Percentage","PC","Total","T","Distance","DST",
2011,"CZ","Czech Republic",10.7,"Percentage","PC","Total","T","Distance","DST",
2016,"CZ","Czech Republic",11.8,"Percentage","PC","Total","T","Distance","DST",
2007,"DE","Germany",21.3,"Percentage","PC","Total","T","Distance","DST",
2011,"DE","Germany",12.3,"Percentage","PC","Total","T","Distance","DST",
2016,"DE","Germany",13.2,"Percentage","PC","Total","T","Distance","DST",
2011,"DK","Denmark",3.4,"Percentage","PC","Total","T","Distance","DST",
2016,"DK","Denmark",3.8,"Percentage","PC","Total","T","Distance","DST",
2007,"EA19","Euro area (19 countries)",16.8,"Percentage","PC","Total","T","Distance","DST",
2011,"EA19","Euro area (19 countries)",15.2,"Percentage","PC","Total","T","Distance","DST","b"
2016,"EA19","Euro area (19 countries)",17.1,"Percentage","PC","Total","T","Distance","DST",
2007,"EE","Estonia",31.1,"Percentage","PC","Total","T","Distance","DST",
2011,"EE","Estonia",23.7,"Percentage","PC","Total","T","Distance","DST",
2007,"EL","Greece",18.9,"Percentage","PC","Total","T","Distance","DST",
2011,"EL","Greece",18.2,"Percentage","PC","Total","T","Distance","DST",
2016,"EL","Greece",26.4,"Percentage","PC","Total","T","Distance","DST",
2007,"ES","Spain",8.4,"Percentage","PC","Total","T","Distance","DST",
2011,"ES","Spain",5.7,"Percentage","PC","Total","T","Distance","DST",
2016,"ES","Spain",22.4,"Percentage","PC","Total","T","Distance","DST",
2007,"EU27_2020","European Union - 27 countries (from 2020)",19.5,"Percentage","PC","Total","T","Distance","DST",
2011,"EU27_2020","European Union - 27 countries (from 2020)",14.6,"Percentage","PC","Total","T","Distance","DST","b"
2016,"EU27_2020","European Union - 27 countries (from 2020)",15.6,"Percentage","PC","Total","T","Distance","DST",
2007,"EU28","European Union - 28 countries (1993-2020)",20.7,"Percentage","PC","Total","T","Distance","DST",
2011,"EU28","European Union - 28 countries (1993-2020)",14.6,"Percentage","PC","Total","T","Distance","DST","b"
2016,"EU28","European Union - 28 countries (1993-2020)",19.2,"Percentage","PC","Total","T","Distance","DST",
2007,"FI","Finland",25.6,"Percentage","PC","Total","T","Distance","DST",
2011,"FI","Finland",24.4,"Percentage","PC","Total","T","Distance","DST",
2016,"FI","Finland",21.1,"Percentage","PC","Total","T","Distance","DST",
2011,"FR","France",14.5,"Percentage","PC","Total","T","Distance","DST","b"
2016,"FR","France",12.9,"Percentage","PC","Total","T","Distance","DST",
2007,"HR","Croatia",25.3,"Percentage","PC","Total","T","Distance","DST",
2016,"HR","Croatia",17.6,"Percentage","PC","Total","T","Distance","DST",
2007,"HU","Hungary",32,"Percentage","PC","Total","T","Distance","DST",
2011,"HU","Hungary",24.1,"Percentage","PC","Total","T","Distance","DST","b"
2016,"HU","Hungary",30.5,"Percentage","PC","Total","T","Distance","DST",
2016,"IE","Ireland",8.3,"Percentage","PC","Total","T","Distance","DST","b"
2007,"IT","Italy",17.3,"Percentage","PC","Total","T","Distance","DST",
2011,"IT","Italy",19.4,"Percentage","PC","Total","T","Distance","DST",
2016,"IT","Italy",19.5,"Percentage","PC","Total","T","Distance","DST",
2007,"LT","Lithuania",16.4,"Percentage","PC","Total","T","Distance","DST",
2011,"LT","Lithuania",9.8,"Percentage","PC","Total","T","Distance","DST",
2016,"LT","Lithuania",15.7,"Percentage","PC","Total","T","Distance","DST",
2011,"LU","Luxembourg",11.5,"Percentage","PC","Total","T","Distance","DST",
2016,"LU","Luxembourg",10.5,"Percentage","PC","Total","T","Distance","DST","b"
2007,"LV","Latvia",21.9,"Percentage","PC","Total","T","Distance","DST",
2011,"LV","Latvia",20.2,"Percentage","PC","Total","T","Distance","DST",
2016,"LV","Latvia",28.8,"Percentage","PC","Total","T","Distance","DST",
2016,"MK","North Macedonia",27.4,"Percentage","PC","Total","T","Distance","DST",
2011,"MT","Malta",4.3,"Percentage","PC","Total","T","Distance","DST","u"
2016,"MT","Malta",9.3,"Percentage","PC","Total","T","Distance","DST",
2007,"NL","Netherlands",13,"Percentage","PC","Total","T","Distance","DST",
2011,"NL","Netherlands",21.2,"Percentage","PC","Total","T","Distance","DST",
2007,"NO","Norway",16.7,"Percentage","PC","Total","T","Distance","DST",
2007,"PL","Poland",28.8,"Percentage","PC","Total","T","Distance","DST",
2011,"PL","Poland",7.6,"Percentage","PC","Total","T","Distance","DST",
2016,"PL","Poland",3.9,"Percentage","PC","Total","T","Distance","DST",
2007,"PT","Portugal",33.1,"Percentage","PC","Total","T","Distance","DST",
2011,"PT","Portugal",20.1,"Percentage","PC","Total","T","Distance","DST",
