"time,""_geo"",""geo"",""value"",""UNIT"",""_UNIT"",""EGROUP"",""_EGROUP"",""POSITION"",""_POSITION"",""sex"",""_sex"",""_flag"""
"2021-Q1,""PT"",""Portugal"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2021-Q2,""PT"",""Portugal"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2021-Q3,""PT"",""Portugal"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2021-Q4,""PT"",""Portugal"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2022-Q1,""PT"",""Portugal"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2022-Q2,""PT"",""Portugal"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Total"",""T"","
"2004-Q3,""RO"",""Romania"",,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"",""z"""
"2009-Q4,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2010-Q1,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2010-Q2,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2010-Q3,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2010-Q4,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2011-Q1,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2011-Q2,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2011-Q3,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2011-Q4,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2012-Q1,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2012-Q2,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2012-Q3,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2012-Q4,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2013-Q1,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2013-Q2,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2013-Q3,""RO"",""Romania"",12,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2013-Q4,""RO"",""Romania"",11,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2014-Q1,""RO"",""Romania"",11,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2014-Q2,""RO"",""Romania"",11,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2014-Q3,""RO"",""Romania"",10,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2014-Q4,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2015-Q1,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2015-Q2,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2015-Q3,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2015-Q4,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2016-Q1,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2016-Q2,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2016-Q3,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2016-Q4,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2017-Q1,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2017-Q2,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2017-Q3,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2017-Q4,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2018-Q1,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2018-Q2,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2018-Q3,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2018-Q4,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2019-Q1,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2019-Q2,""RO"",""Romania"",9,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2019-Q3,""RO"",""Romania"",7,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2019-Q4,""RO"",""Romania"",7,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2020-Q1,""RO"",""Romania"",6,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2020-Q2,""RO"",""Romania"",6,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2020-Q3,""RO"",""Romania"",6,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2020-Q4,""RO"",""Romania"",5,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2021-Q1,""RO"",""Romania"",5,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2021-Q2,""RO"",""Romania"",5,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2021-Q3,""RO"",""Romania"",5,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2021-Q4,""RO"",""Romania"",5,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2022-Q1,""RO"",""Romania"",5,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2022-Q2,""RO"",""Romania"",5,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Women"",""W"","
"2004-Q3,""RO"",""Romania"",0,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2009-Q4,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2010-Q1,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2010-Q2,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2010-Q3,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2010-Q4,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2011-Q1,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2011-Q2,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2011-Q3,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2011-Q4,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2012-Q1,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2012-Q2,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2012-Q3,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
"2012-Q4,""RO"",""Romania"",21,""Number of persons (headcount)"",""NR"",""European Parliament"",""EUR_PARL"",""Members: Members of parliament/assembly (count includes the president)"",""MEMB_PARL"",""Men"",""M"","
